message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=3.046458, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.651786791";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.032677, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.640118208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.018897, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.638113083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.060238, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.635263166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.046458, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.624087625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.032677, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.622070458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.074019, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.620256541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.060238, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.608178541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.046458, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.606091500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.087799, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.604760833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.074019, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.592632125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.060238, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.589190208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.101580, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.587263541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.115361, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.571087166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.101580, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.542198750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.142922, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.539314458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.129141, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.528063250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.115361, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.526142208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.156702, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.523132666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.142922, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.512267791";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.129141, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.510150750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.170483, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.507199125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.156702, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.496693625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.142922, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.493299541";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.184263, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.491078125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.170483, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.480224291";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.156702, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.478233500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.198044, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.475284500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.184263, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.464409750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.170483, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.462094916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.211824, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.461287750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.198044, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.448434583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.184263, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.446064750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.225605, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.443750125";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.211824, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.432732750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.198044, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.429136000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.239385, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.428176916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.225605, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.416223833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.211824, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.413085500";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.253166, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.412554250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.239385, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.400196958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.225605, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.398237166";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.266946, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.395554041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.253166, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.384445833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.239385, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.382218333";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.280727, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.380053583";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.266946, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.368075875";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.253166, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.366039416";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.294507, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.364005375";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.280727, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.352088916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.266946, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.350145208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.308288, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.347062625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.294507, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.336322041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.280727, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.333157000";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.322069, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.331407958";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.308288, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.320111916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.294507, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.318112250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.335849, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.316370083";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.322069, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.304137916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.308288, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.302036250";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.349630, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.301513625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.335849, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.288156833";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.322069, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.286038708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.363410, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.283928208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.349630, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.273131750";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.335849, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.270186916";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.377191, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.267190041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.363410, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.256559625";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.349630, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.253434041";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.390971, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.251063208";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.377191, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.240127458";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.363410, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.238067708";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.404752, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.236184666";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.390971, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.223697097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.377191, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.221608722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.418532, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.219365639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.404752, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.207735014";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.390971, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.205789847";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.432313, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.202928430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.418532, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.191665430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.404752, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.189786389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.446093, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.186889514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.432313, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.176336722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.418532, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.172649264";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.459874, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.171840347";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.446093, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.159768014";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.432313, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.157664680";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.473654, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.156175055";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.459874, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.143685180";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.446093, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.141808264";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.487435, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.139132597";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.473654, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.127751805";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.459874, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.125826389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.501215, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.122792264";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.487435, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.111714847";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.514996, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.109694930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.473654, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.109681264";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.501215, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.094843014";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.487435, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.093807055";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.528777, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.091147014";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.514996, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.080267639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.501215, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.076744472";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.542557, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.074979180";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.528777, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.063663847";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.514996, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.061856930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.556338, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.058698805";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.542557, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.047707514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.528777, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.045693972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.570118, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.043088264";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.556338, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.031726097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.542557, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.029796180";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.583899, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.026894889";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.570118, y=-0.028881])";"30";"turtlesim2.sim";"1759169006.015984430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.556338, y=-0.028881])";"30";"turtlesim1.sim";"1759169006.013849930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.597679, y=-0.028881])";"30";"turtlesim3.sim";"1759169006.011882097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.583899, y=-0.028881])";"30";"turtlesim2.sim";"1759169005.999765055";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.570118, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.996767555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.611460, y=-0.028881])";"30";"turtlesim3.sim";"1759169005.994824222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.597679, y=-0.028881])";"30";"turtlesim2.sim";"1759169005.983795639";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.583899, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.981823514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.625240, y=-0.028881])";"30";"turtlesim3.sim";"1759169005.979595972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.611460, y=-0.028881])";"30";"turtlesim2.sim";"1759169005.967745972";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.597679, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.965645430";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.639021, y=-0.028881])";"30";"turtlesim3.sim";"1759169005.964867180";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.625240, y=-0.028881])";"30";"turtlesim2.sim";"1759169005.951676389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.611460, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.949700555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.652801, y=-0.028881])";"30";"turtlesim3.sim";"1759169005.947881389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.639021, y=-0.028881])";"30";"turtlesim2.sim";"1759169005.935681139";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.625240, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.934846222";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.666582, y=-0.000657])";"30";"turtlesim3.sim";"1759169005.933067097";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.652801, y=-0.028881])";"30";"turtlesim2.sim";"1759169005.919861889";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.639021, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.917151389";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.666582, y=-0.000657])";"30";"turtlesim2.sim";"1759169005.903755514";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.652801, y=-0.028881])";"30";"turtlesim1.sim";"1759169005.902617930";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.666582, y=-0.000657])";"30";"turtlesim1.sim";"1759169005.885839597";"./src/turtle.cpp:update:260"
